contig_id,frag_id,pad_len,real_len,is_reference,pred_class,reliability,prob_bacteria,prob_phage,prob_eukarya,prob_archaea,prob_plasmid,prob_virus
NC_077752.1,NC_077752.1__M__725,725,1275,0,bacteria,0.9994468092918396,0.626248,0.058746,0.023447,0.031991,0.229140,0.030428
NC_077752.1,NC_077752.1__M__775,775,1225,0,bacteria,0.9995017051696777,0.685637,0.053858,0.021146,0.031158,0.156205,0.051996
NC_077752.1,NC_077752.1__M__825,825,1175,0,bacteria,0.9993809461593628,0.763782,0.041044,0.019980,0.028100,0.099975,0.047118
NC_077752.1,NC_077752.1__M__875,875,1125,0,bacteria,0.9995173215866089,0.815582,0.038914,0.018527,0.030508,0.059438,0.037030
NC_077752.1,NC_077752.1__M__925,925,1075,0,bacteria,0.9994196891784668,0.782873,0.036619,0.022503,0.032870,0.064958,0.060177
NC_077752.1,NC_077752.1__M__975,975,1025,0,bacteria,0.9994034767150879,0.656768,0.061384,0.032719,0.043596,0.123582,0.081951
NC_077755.1,NC_077755.1__M__799,799,1201,1,bacteria,0.9998536109924316,0.857894,0.045866,0.021360,0.025776,0.030226,0.018878
NC_077755.1,NC_077755.1__M__849,849,1151,0,bacteria,0.9999157190322876,0.843161,0.037598,0.032067,0.029893,0.027767,0.029514
NC_077755.1,NC_077755.1__M__899,899,1101,0,bacteria,0.9999496936798096,0.787237,0.050928,0.044071,0.039587,0.038047,0.040129
NC_077755.1,NC_077755.1__M__949,949,1051,0,bacteria,0.999956488609314,0.835094,0.033589,0.028874,0.029409,0.037408,0.035626
NC_077755.1,NC_077755.1__M__999,999,1001,0,bacteria,0.9999527931213379,0.486727,0.055291,0.086205,0.051500,0.081569,0.238709
NC_077759.1,NC_077759.1__M__363,363,1637,1,plasmid,0.9997761845588684,0.138083,0.125538,0.178635,0.088466,0.276893,0.192385
NC_077759.1,NC_077759.1__M__413,413,1587,0,plasmid,0.9995600581169128,0.048728,0.088350,0.220576,0.062833,0.392953,0.186560
NC_077759.1,NC_077759.1__M__463,463,1537,0,plasmid,0.9993404746055603,0.063053,0.105201,0.204484,0.065443,0.352986,0.208834
NC_077759.1,NC_077759.1__M__513,513,1487,0,virus,0.9981362819671631,0.084804,0.096783,0.234540,0.063798,0.259082,0.260993
NC_077759.1,NC_077759.1__M__563,563,1437,0,virus,0.9971816539764404,0.160791,0.096869,0.188171,0.063926,0.088664,0.401578
NC_077759.1,NC_077759.1__M__613,613,1387,0,virus,0.9981136322021484,0.150261,0.239733,0.164978,0.072665,0.072731,0.299632
NC_077759.1,NC_077759.1__M__663,663,1337,0,bacteria,0.9984557628631592,0.319821,0.166646,0.103932,0.069538,0.062217,0.277846
NC_077759.1,NC_077759.1__M__713,713,1287,0,bacteria,0.9979268312454224,0.487531,0.185609,0.072784,0.082580,0.063473,0.108024
NC_077759.1,NC_077759.1__M__763,763,1237,0,bacteria,0.997539758682251,0.577040,0.151388,0.067598,0.060317,0.040221,0.103437
NC_077759.1,NC_077759.1__M__813,813,1187,0,bacteria,0.9977970123291016,0.817942,0.052656,0.029161,0.032716,0.031878,0.035646
NC_077759.1,NC_077759.1__M__863,863,1137,0,bacteria,0.997681736946106,0.767675,0.045003,0.043802,0.037904,0.027908,0.077709
NC_077759.1,NC_077759.1__M__913,913,1087,0,bacteria,0.9986334443092346,0.645558,0.054209,0.038608,0.039417,0.033853,0.188355
NC_077759.1,NC_077759.1__M__963,963,1037,0,bacteria,0.9991036057472229,0.576669,0.061122,0.047325,0.042545,0.057375,0.214965
NC_077760.1,NC_077760.1__M__795,795,1205,1,bacteria,0.9992683529853821,0.514189,0.255595,0.040501,0.062022,0.037074,0.090620
NC_077760.1,NC_077760.1__M__845,845,1155,0,bacteria,0.9996616840362549,0.543536,0.194377,0.046290,0.069961,0.031151,0.114686
NC_077760.1,NC_077760.1__M__895,895,1105,0,bacteria,0.9997789263725281,0.399726,0.195751,0.052134,0.077785,0.033523,0.241083
NC_077760.1,NC_077760.1__M__945,945,1055,0,bacteria,0.9997321963310242,0.422785,0.302711,0.050300,0.070630,0.036963,0.116610
NC_077760.1,NC_077760.1__M__995,995,1005,0,bacteria,0.9998204112052917,0.603932,0.159889,0.041962,0.061918,0.026388,0.105911
NC_077837.1,NC_077837.1__M__802,802,1198,1,virus,0.9995790123939514,0.241941,0.056212,0.214311,0.041760,0.016659,0.429117
NC_077837.1,NC_077837.1__M__852,852,1148,0,virus,0.9998262524604797,0.286708,0.072812,0.184964,0.051508,0.018378,0.385630
NC_077837.1,NC_077837.1__M__902,902,1098,0,virus,0.999863862991333,0.187384,0.068752,0.179830,0.045722,0.018143,0.500169
NC_077837.1,NC_077837.1__M__952,952,1048,0,virus,0.9998513460159302,0.086394,0.044475,0.129013,0.033881,0.016825,0.689411
NC_077838.1,NC_077838.1__M__804,804,1196,1,bacteria,0.9958320260047913,0.481682,0.095053,0.104651,0.056744,0.026818,0.235051
NC_077838.1,NC_077838.1__M__854,854,1146,0,virus,0.9976152181625366,0.333003,0.063975,0.127402,0.057109,0.024048,0.394463
NC_077838.1,NC_077838.1__M__904,904,1096,0,virus,0.9975267052650452,0.185044,0.049145,0.171329,0.048823,0.018446,0.527213
NC_077838.1,NC_077838.1__M__954,954,1046,0,bacteria,0.9968174695968628,0.382394,0.064531,0.214876,0.057905,0.025569,0.254726
NC_077844.1,NC_077844.1__M__584,584,1416,1,bacteria,0.9953632354736328,0.641019,0.224671,0.026401,0.043020,0.031026,0.033863
NC_077844.1,NC_077844.1__M__634,634,1366,0,bacteria,0.9949894547462463,0.620582,0.220682,0.035006,0.044781,0.028364,0.050584
NC_077844.1,NC_077844.1__M__684,684,1316,0,bacteria,0.9952659606933594,0.792445,0.085529,0.026917,0.035694,0.024792,0.034623
NC_077844.1,NC_077844.1__M__734,734,1266,0,bacteria,0.9945881366729736,0.721953,0.085532,0.039137,0.043125,0.028313,0.081941
NC_077844.1,NC_077844.1__M__784,784,1216,0,bacteria,0.9964817762374878,0.822635,0.050739,0.030254,0.031019,0.025229,0.040124
NC_077844.1,NC_077844.1__M__834,834,1166,0,bacteria,0.9959309697151184,0.733800,0.053035,0.052294,0.042800,0.024637,0.093433
NC_077844.1,NC_077844.1__M__884,884,1116,0,bacteria,0.9956250786781311,0.801453,0.049892,0.032932,0.041988,0.020465,0.053270
NC_077844.1,NC_077844.1__M__934,934,1066,0,bacteria,0.990673840045929,0.600342,0.069715,0.062549,0.077189,0.022509,0.167696
NC_077844.1,NC_077844.1__M__984,984,1016,0,bacteria,0.9950212240219116,0.868389,0.032258,0.024033,0.026435,0.015609,0.033275
NC_077846.1,NC_077846.1__M__669,669,1331,1,virus,0.9539204835891724,0.141163,0.250669,0.083136,0.052314,0.075539,0.397180
NC_077846.1,NC_077846.1__M__719,719,1281,0,virus,0.9852338433265686,0.105946,0.098559,0.059176,0.038028,0.062098,0.636193
NC_077846.1,NC_077846.1__M__769,769,1231,0,virus,0.9934728741645813,0.156670,0.070029,0.071292,0.044989,0.057497,0.599523
NC_077846.1,NC_077846.1__M__819,819,1181,0,virus,0.9963492155075073,0.181029,0.117156,0.067910,0.055787,0.070348,0.507770
NC_077846.1,NC_077846.1__M__869,869,1131,0,virus,0.9966456294059753,0.113160,0.123274,0.063265,0.053690,0.064622,0.581989
NC_077846.1,NC_077846.1__M__919,919,1081,0,virus,0.9976020455360413,0.102671,0.094339,0.066268,0.047179,0.058408,0.631135
NC_077846.1,NC_077846.1__M__969,969,1031,0,virus,0.993299126625061,0.060545,0.063722,0.048429,0.035194,0.038676,0.753435
NC_077869.1,NC_077869.1__M__948,948,1052,1,bacteria,0.9996634721755981,0.725372,0.059661,0.030937,0.048913,0.024299,0.110817
NC_077869.1,NC_077869.1__M__998,998,1002,0,bacteria,0.9997492432594299,0.750947,0.047855,0.029783,0.045233,0.020362,0.105821
NC_078006.1,NC_078006.1__M__155,155,1845,1,eukarya,0.9999357461929321,0.157507,0.059217,0.538433,0.059201,0.018261,0.167381
NC_078006.1,NC_078006.1__M__205,205,1795,0,eukarya,0.9999632835388184,0.184873,0.057179,0.422687,0.052977,0.018829,0.263456
NC_078006.1,NC_078006.1__M__255,255,1745,0,bacteria,0.9999641180038452,0.408175,0.054191,0.179444,0.047373,0.022058,0.288759
NC_078006.1,NC_078006.1__M__305,305,1695,0,bacteria,0.9999754428863525,0.519379,0.055849,0.146654,0.049765,0.021671,0.206682
NC_078006.1,NC_078006.1__M__355,355,1645,0,bacteria,0.9999666213989258,0.674036,0.048508,0.092613,0.040384,0.019143,0.125315
NC_078006.1,NC_078006.1__M__405,405,1595,0,bacteria,0.9999653100967407,0.727336,0.044261,0.071722,0.042468,0.020691,0.093522
NC_078006.1,NC_078006.1__M__455,455,1545,0,virus,0.9999589920043945,0.215179,0.038304,0.083071,0.036697,0.014333,0.612417
NC_078006.1,NC_078006.1__M__505,505,1495,0,bacteria,0.9999570846557617,0.438941,0.066759,0.151674,0.072381,0.022358,0.247887
NC_078006.1,NC_078006.1__M__555,555,1445,0,bacteria,0.9999727010726929,0.501648,0.083966,0.176999,0.081558,0.023083,0.132745
NC_078006.1,NC_078006.1__M__605,605,1395,0,bacteria,0.9999444484710693,0.543294,0.081223,0.152722,0.111574,0.024509,0.086678
NC_078006.1,NC_078006.1__M__655,655,1345,0,bacteria,0.9999308586120605,0.548856,0.054507,0.142623,0.156727,0.020919,0.076368
NC_078006.1,NC_078006.1__M__705,705,1295,0,bacteria,0.999806821346283,0.762151,0.034491,0.057538,0.098626,0.016403,0.030790
NC_078006.1,NC_078006.1__M__755,755,1245,0,bacteria,0.9996817111968994,0.805383,0.029610,0.053976,0.064321,0.016463,0.030247
NC_078006.1,NC_078006.1__M__805,805,1195,0,bacteria,0.9997034668922424,0.662621,0.037655,0.083091,0.138310,0.019952,0.058370
NC_078006.1,NC_078006.1__M__855,855,1145,0,bacteria,0.999774158000946,0.732817,0.041647,0.099347,0.044503,0.018113,0.063572
NC_078006.1,NC_078006.1__M__905,905,1095,0,bacteria,0.9998459815979004,0.735141,0.035144,0.088950,0.035020,0.017248,0.088497
NC_078006.1,NC_078006.1__M__955,955,1045,0,bacteria,0.9998087286949158,0.855867,0.026340,0.045106,0.023573,0.015962,0.033153
NC_078010.1,NC_078010.1__M__602,602,1398,1,virus,0.9996621608734131,0.124157,0.276369,0.242676,0.049199,0.021775,0.285823
NC_078010.1,NC_078010.1__M__652,652,1348,0,phage,0.9996423721313477,0.159117,0.280886,0.214555,0.044682,0.024251,0.276509
NC_078010.1,NC_078010.1__M__702,702,1298,0,virus,0.999131977558136,0.099984,0.168445,0.300297,0.037359,0.022206,0.371708
NC_078010.1,NC_078010.1__M__752,752,1248,0,eukarya,0.9986041188240051,0.095746,0.114040,0.639211,0.033693,0.023710,0.093601
NC_078010.1,NC_078010.1__M__802,802,1198,0,eukarya,0.9971747398376465,0.089797,0.095326,0.558568,0.039147,0.020828,0.196335
NC_078010.1,NC_078010.1__M__852,852,1148,0,eukarya,0.9982240796089172,0.169045,0.102790,0.358409,0.045111,0.025931,0.298714
NC_078010.1,NC_078010.1__M__902,902,1098,0,bacteria,0.9993522763252258,0.423515,0.058645,0.322277,0.044399,0.021847,0.129318
NC_078010.1,NC_078010.1__M__952,952,1048,0,bacteria,0.9989927411079407,0.535579,0.065041,0.235271,0.039457,0.022262,0.102390
NC_078011.1,NC_078011.1__M__206,206,1794,1,bacteria,0.9999489784240723,0.485368,0.049934,0.112801,0.100208,0.023967,0.227722
NC_078011.1,NC_078011.1__M__256,256,1744,0,bacteria,0.999967098236084,0.484589,0.054143,0.082775,0.255143,0.027703,0.095647
NC_078011.1,NC_078011.1__M__306,306,1694,0,bacteria,0.9999701976776123,0.584085,0.050182,0.088174,0.111332,0.023369,0.142857
NC_078011.1,NC_078011.1__M__356,356,1644,0,bacteria,0.9999803304672241,0.786909,0.038529,0.036325,0.076855,0.020620,0.040762
NC_078011.1,NC_078011.1__M__406,406,1594,0,bacteria,0.999974250793457,0.548047,0.056861,0.076547,0.087753,0.024558,0.206235
NC_078011.1,NC_078011.1__M__456,456,1544,0,bacteria,0.9999692440032959,0.583274,0.049452,0.061937,0.073573,0.024229,0.207534
NC_078011.1,NC_078011.1__M__506,506,1494,0,bacteria,0.999956488609314,0.647384,0.042943,0.060180,0.063231,0.022488,0.163774
NC_078011.1,NC_078011.1__M__556,556,1444,0,bacteria,0.9998873472213745,0.622730,0.041529,0.064734,0.069554,0.025578,0.175874
NC_078011.1,NC_078011.1__M__606,606,1394,0,bacteria,0.9998599290847778,0.627782,0.041035,0.054489,0.045580,0.023079,0.208035
NC_078011.1,NC_078011.1__M__656,656,1344,0,bacteria,0.9997848868370056,0.743253,0.049579,0.053114,0.039451,0.022123,0.092480
NC_078011.1,NC_078011.1__M__706,706,1294,0,bacteria,0.9997174143791199,0.822518,0.039942,0.035625,0.029808,0.020690,0.051417
NC_078011.1,NC_078011.1__M__756,756,1244,0,bacteria,0.9993615746498108,0.864519,0.028974,0.033684,0.025535,0.018116,0.029172
NC_078011.1,NC_078011.1__M__806,806,1194,0,bacteria,0.9995399713516235,0.841367,0.031480,0.031735,0.030261,0.019813,0.045345
NC_078011.1,NC_078011.1__M__856,856,1144,0,bacteria,0.9996618032455444,0.830031,0.034975,0.046362,0.030770,0.021643,0.036220
NC_078011.1,NC_078011.1__M__906,906,1094,0,bacteria,0.9996511936187744,0.767343,0.042087,0.069684,0.041788,0.020986,0.058112
NC_078011.1,NC_078011.1__M__956,956,1044,0,bacteria,0.9996998310089111,0.765568,0.041457,0.055416,0.039907,0.021019,0.076632
NC_078013.1,NC_078013.1__M__143,143,1857,1,virus,0.999875545501709,0.041701,0.057155,0.050441,0.024021,0.020792,0.805890
NC_078013.1,NC_078013.1__M__193,193,1807,0,virus,0.999927282333374,0.056121,0.052978,0.043600,0.023720,0.024443,0.799138
NC_078013.1,NC_078013.1__M__243,243,1757,0,virus,0.9999287128448486,0.147256,0.116503,0.052711,0.037661,0.035727,0.610142
NC_078013.1,NC_078013.1__M__293,293,1707,0,virus,0.9999507665634155,0.277937,0.112620,0.054295,0.044464,0.033413,0.477271
NC_078013.1,NC_078013.1__M__343,343,1657,0,virus,0.9999624490737915,0.210518,0.097144,0.053811,0.040606,0.032467,0.565453
NC_078013.1,NC_078013.1__M__393,393,1607,0,virus,0.9999333620071411,0.142895,0.089128,0.056959,0.036328,0.023775,0.650914
NC_078013.1,NC_078013.1__M__443,443,1557,0,virus,0.9999220371246338,0.294330,0.058690,0.062030,0.038411,0.020521,0.526017
NC_078013.1,NC_078013.1__M__493,493,1507,0,virus,0.9999222755432129,0.200817,0.050893,0.060791,0.033948,0.016470,0.637082
NC_078013.1,NC_078013.1__M__543,543,1457,0,bacteria,0.9999600648880005,0.404362,0.155149,0.067980,0.044835,0.030512,0.297163
NC_078013.1,NC_078013.1__M__593,593,1407,0,bacteria,0.9999654293060303,0.673372,0.088191,0.040144,0.038280,0.032644,0.127369
NC_078013.1,NC_078013.1__M__643,643,1357,0,bacteria,0.9999508857727051,0.728951,0.085483,0.035046,0.035514,0.028006,0.087000
NC_078013.1,NC_078013.1__M__693,693,1307,0,bacteria,0.999930739402771,0.710649,0.113918,0.035232,0.038124,0.027637,0.074440
NC_078013.1,NC_078013.1__M__743,743,1257,0,bacteria,0.9999213218688965,0.782826,0.075685,0.029141,0.029354,0.027455,0.055539
NC_078013.1,NC_078013.1__M__793,793,1207,0,bacteria,0.9999239444732666,0.791037,0.089646,0.028017,0.027462,0.030118,0.033720
NC_078013.1,NC_078013.1__M__843,843,1157,0,bacteria,0.9999308586120605,0.730177,0.147191,0.028718,0.029553,0.030453,0.033909
NC_078013.1,NC_078013.1__M__893,893,1107,0,bacteria,0.9999462366104126,0.561572,0.283047,0.036129,0.034186,0.038809,0.046257
NC_078013.1,NC_078013.1__M__943,943,1057,0,bacteria,0.9999442100524902,0.695878,0.151550,0.032167,0.031365,0.039656,0.049385
NC_078013.1,NC_078013.1__M__993,993,1007,0,bacteria,0.9998824596405029,0.679027,0.159102,0.038956,0.037061,0.031750,0.054105
NC_078016.1,NC_078016.1__M__284,284,1716,1,virus,0.9998422861099243,0.085847,0.043942,0.025281,0.026802,0.036038,0.782090
NC_078016.1,NC_078016.1__M__334,334,1666,0,virus,0.9998935461044312,0.176382,0.065080,0.028743,0.037386,0.047711,0.644698
NC_078016.1,NC_078016.1__M__384,384,1616,0,virus,0.9999285936355591,0.355230,0.097567,0.027341,0.043263,0.069236,0.407364
NC_078016.1,NC_078016.1__M__434,434,1566,0,bacteria,0.9998949766159058,0.511935,0.101343,0.029202,0.044093,0.053541,0.259885
NC_078016.1,NC_078016.1__M__484,484,1516,0,bacteria,0.9999105930328369,0.633512,0.125171,0.025014,0.036695,0.055882,0.123726
NC_078016.1,NC_078016.1__M__534,534,1466,0,bacteria,0.9998548030853271,0.469149,0.136277,0.030323,0.043317,0.060794,0.260140
NC_078016.1,NC_078016.1__M__584,584,1416,0,virus,0.999677300453186,0.273484,0.123772,0.034929,0.047521,0.052518,0.467777
NC_078016.1,NC_078016.1__M__634,634,1366,0,bacteria,0.9996054768562317,0.433363,0.105110,0.032348,0.045102,0.060124,0.323954
NC_078016.1,NC_078016.1__M__684,684,1316,0,bacteria,0.9996811151504517,0.512059,0.103462,0.028551,0.045233,0.050123,0.260572
NC_078016.1,NC_078016.1__M__734,734,1266,0,bacteria,0.9997640252113342,0.630077,0.111962,0.025624,0.039594,0.055478,0.137264
NC_078016.1,NC_078016.1__M__784,784,1216,0,bacteria,0.999698281288147,0.606040,0.066073,0.027822,0.044441,0.041994,0.213630
NC_078016.1,NC_078016.1__M__834,834,1166,0,bacteria,0.9995980858802795,0.666204,0.052420,0.023405,0.038460,0.038203,0.181308
NC_078016.1,NC_078016.1__M__884,884,1116,0,bacteria,0.9995679259300232,0.487732,0.048837,0.028248,0.039926,0.037797,0.357460
NC_078016.1,NC_078016.1__M__934,934,1066,0,bacteria,0.9996585845947266,0.548346,0.064384,0.027578,0.043164,0.043910,0.272619
NC_078016.1,NC_078016.1__M__984,984,1016,0,virus,0.9996528625488281,0.314280,0.045886,0.029616,0.038089,0.034032,0.538096
NC_078017.1,NC_078017.1__M__660,660,1340,1,bacteria,0.9990441203117371,0.772783,0.077836,0.026274,0.025131,0.038456,0.059521
NC_078017.1,NC_078017.1__M__710,710,1290,0,bacteria,0.9993571639060974,0.802423,0.078145,0.021734,0.024928,0.034526,0.038245
NC_078017.1,NC_078017.1__M__760,760,1240,0,bacteria,0.9994059801101685,0.749801,0.081287,0.025792,0.030524,0.053469,0.059127
NC_078017.1,NC_078017.1__M__810,810,1190,0,bacteria,0.9992115497589111,0.762966,0.087809,0.022498,0.028762,0.054498,0.043465
NC_078017.1,NC_078017.1__M__860,860,1140,0,bacteria,0.9996098875999451,0.843642,0.050733,0.016844,0.021626,0.036046,0.031110
NC_078017.1,NC_078017.1__M__910,910,1090,0,bacteria,0.9997898936271667,0.737578,0.094385,0.027721,0.031313,0.048375,0.060629
NC_078017.1,NC_078017.1__M__960,960,1040,0,bacteria,0.9998675584793091,0.835622,0.064720,0.018285,0.025080,0.028123,0.028170
NC_078018.1,NC_078018.1__M__291,291,1709,1,bacteria,0.9996827840805054,0.737511,0.046200,0.031210,0.063701,0.052286,0.069093
NC_078018.1,NC_078018.1__M__341,341,1659,0,bacteria,0.9996974468231201,0.814265,0.040486,0.019695,0.049666,0.045458,0.030430
NC_078018.1,NC_078018.1__M__391,391,1609,0,bacteria,0.9998083710670471,0.880572,0.029791,0.012077,0.022445,0.037113,0.018002
NC_078018.1,NC_078018.1__M__441,441,1559,0,bacteria,0.9994833469390869,0.789690,0.037235,0.034054,0.036347,0.028391,0.074282
NC_078018.1,NC_078018.1__M__491,491,1509,0,bacteria,0.9995051622390747,0.703231,0.041960,0.062718,0.036944,0.041822,0.113324
NC_078018.1,NC_078018.1__M__541,541,1459,0,bacteria,0.9996786117553711,0.841857,0.036518,0.024566,0.026966,0.041385,0.028708
NC_078018.1,NC_078018.1__M__591,591,1409,0,bacteria,0.9996151924133301,0.564256,0.062947,0.104860,0.056305,0.058616,0.153017
NC_078018.1,NC_078018.1__M__641,641,1359,0,bacteria,0.999396800994873,0.762417,0.051551,0.049894,0.044784,0.041992,0.049361
NC_078018.1,NC_078018.1__M__691,691,1309,0,bacteria,0.9994069337844849,0.865532,0.028738,0.022264,0.028978,0.023271,0.031217
NC_078018.1,NC_078018.1__M__741,741,1259,0,bacteria,0.9995301961898804,0.877128,0.033494,0.016886,0.025100,0.024662,0.022731
NC_078018.1,NC_078018.1__M__791,791,1209,0,bacteria,0.9993302822113037,0.787764,0.041271,0.044743,0.049871,0.028758,0.047593
NC_078018.1,NC_078018.1__M__841,841,1159,0,bacteria,0.9992213249206543,0.825062,0.034779,0.032247,0.048550,0.025920,0.033442
NC_078018.1,NC_078018.1__M__891,891,1109,0,bacteria,0.9991466999053955,0.772671,0.043644,0.041876,0.070360,0.034449,0.036999
NC_078018.1,NC_078018.1__M__941,941,1059,0,bacteria,0.9991627931594849,0.866438,0.032562,0.018750,0.025929,0.026306,0.030014
NC_078018.1,NC_078018.1__M__991,991,1009,0,bacteria,0.9993000030517578,0.875563,0.031482,0.018916,0.022373,0.023042,0.028622
NC_078021.1,NC_078021.1__M__289,289,1711,1,bacteria,0.9999184608459473,0.567302,0.239984,0.021965,0.033535,0.065960,0.071254
NC_078021.1,NC_078021.1__M__339,339,1661,0,bacteria,0.9999451637268066,0.646915,0.184932,0.020406,0.029547,0.068977,0.049223
NC_078021.1,NC_078021.1__M__389,389,1611,0,bacteria,0.9999508857727051,0.546877,0.271557,0.022462,0.031902,0.072720,0.054483
NC_078021.1,NC_078021.1__M__439,439,1561,0,bacteria,0.9999253749847412,0.660020,0.200397,0.021195,0.026817,0.054008,0.037562
NC_078021.1,NC_078021.1__M__489,489,1511,0,bacteria,0.9999504089355469,0.768993,0.109874,0.019332,0.023983,0.047569,0.030249
NC_078021.1,NC_078021.1__M__539,539,1461,0,bacteria,0.9999226331710815,0.754501,0.142239,0.019492,0.023334,0.036220,0.024214
NC_078021.1,NC_078021.1__M__589,589,1411,0,bacteria,0.9998959302902222,0.720250,0.153844,0.019858,0.027355,0.039429,0.039263
NC_078021.1,NC_078021.1__M__639,639,1361,0,bacteria,0.999845027923584,0.641634,0.226526,0.024181,0.028578,0.042289,0.036793
NC_078021.1,NC_078021.1__M__689,689,1311,0,bacteria,0.9999160766601562,0.724131,0.166343,0.020999,0.027162,0.032419,0.028945
NC_078021.1,NC_078021.1__M__739,739,1261,0,bacteria,0.9999351501464844,0.649219,0.238587,0.024584,0.026379,0.032203,0.029028
NC_078021.1,NC_078021.1__M__789,789,1211,0,bacteria,0.9999067783355713,0.765875,0.137552,0.019076,0.025359,0.026934,0.025203
NC_078021.1,NC_078021.1__M__839,839,1161,0,bacteria,0.9999233484268188,0.748565,0.152919,0.021915,0.024571,0.026739,0.025291
